ID,Species,Project,Tissue,Stage,Sequencing,Technology,Timepoint,Cell,PMID_DOI,Download,sorted_time,time_unit,conversion_rule,special_notes,needs_conversion,needs_reference_unification
hs_AD_Brain_Ventral-midbrain_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"40y-49y,70y-79y,50y-59y",1061,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Ventral-midbrain_Organoid__36-e/counts.csv.gz,"44.5,74.5,54.5",years,Year range 40.0-49.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged,Average 44.5 years | Average 74.5 years | Average 54.5 years,No,No
hs_EM_Brain_Dorsal-midbrain_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,5213,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Dorsal-midbrain_Organoid__36-a/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_AD_Brain_Ventral-telencephalon_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"30y,48y,36y,60y-69y,70y-79y,50y-59y,27y,63y,55y",47899,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Ventral-telencephalon_Organoid__36-a/counts.csv.gz,"30,48,36,64.5,74.5,54.5,27,63,55",years,30.0 years converted to days | 48.0 years converted to days | 36.0 years converted to days | Year range 60.0-69.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged | 27.0 years converted to days | 63.0 years converted to days | 55.0 years converted to days,30.0 years | 48.0 years | 36.0 years | Average 64.5 years | Average 74.5 years | Average 54.5 years | 27.0 years | 63.0 years | 55.0 years,No,No
hs_AD_Brain_Dorsal-midbrain_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"30y,48y,36y,60y-69y,70y-79y,50y-59y,27y,63y,55y",6044,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Dorsal-midbrain_Organoid__36-a/counts.csv.gz,"30,48,36,64.5,74.5,54.5,27,63,55",years,30.0 years converted to days | 48.0 years converted to days | 36.0 years converted to days | Year range 60.0-69.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged | 27.0 years converted to days | 63.0 years converted to days | 55.0 years converted to days,30.0 years | 48.0 years | 36.0 years | Average 64.5 years | Average 74.5 years | Average 54.5 years | 27.0 years | 63.0 years | 55.0 years,No,No
hs_NA_Brain_Medulla_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,11195,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Medulla_Organoid__36-b/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Unspecific_Organoid__36-g,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"30y,58y",270,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Unspecific_Organoid__36-g/counts.csv.gz,"30,58",years,30.0 years converted to days | 58.0 years converted to days,30.0 years | 58.0 years,No,No
hs_NA_Brain_Ventral-telencephalon_Organoid__36-g,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,104,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-telencephalon_Organoid__36-g/counts.csv.gz,,unknown,,,No,No
hs_NB_Brain_Dorsal-telencephalon_Organoid__36-h,Homo sapiens,Tedd.36,Brain,Newborn,single-cell RNA sequencing,,P0-P28,4178,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NB_Brain_Dorsal-telencephalon_Organoid__36-h/counts.csv.gz,14,postnatal_days_range,Postnatal range 0.0-28.0 days averaged,Average 14.0 days,No,No
hs_NA_Brain_Dorsal-telencephalon_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,9016,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-telencephalon_Organoid__36-d/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Ventral-midbrain_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,8250,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-midbrain_Organoid__36-a/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Medulla_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"30y,48y,36y,60y-69y,70y-79y,50y-59y,27y,63y,55y",28880,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Medulla_Organoid__36-a/counts.csv.gz,"30,48,36,64.5,74.5,54.5,27,63,55",years,30.0 years converted to days | 48.0 years converted to days | 36.0 years converted to days | Year range 60.0-69.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged | 27.0 years converted to days | 63.0 years converted to days | 55.0 years converted to days,30.0 years | 48.0 years | 36.0 years | Average 64.5 years | Average 74.5 years | Average 54.5 years | 27.0 years | 63.0 years | 55.0 years,No,No
hs_EM_Brain_Unspecific_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,38310,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Unspecific_Organoid__36-b/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_AD_Brain_Ventral-midbrain_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"22y,30y,27y,36y,50y-59y,60y-69y,63y,55y,25y,70y-79y",380,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Ventral-midbrain_Organoid__36-b/counts.csv.gz,"22,30,27,36,54.5,64.5,63,55,25,74.5",years,22.0 years converted to days | 30.0 years converted to days | 27.0 years converted to days | 36.0 years converted to days | Year range 50.0-59.0 averaged | Year range 60.0-69.0 averaged | 63.0 years converted to days | 55.0 years converted to days | 25.0 years converted to days | Year range 70.0-79.0 averaged,22.0 years | 30.0 years | 27.0 years | 36.0 years | Average 54.5 years | Average 64.5 years | 63.0 years | 55.0 years | 25.0 years | Average 74.5 years,No,No
hs_NA_Brain_Dorsal-telencephalon_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,17266,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-telencephalon_Organoid__36-a/counts.csv.gz,,unknown,,,No,No
hs_FE_Thymus_37,Homo sapiens,Tedd.37,Thymus,Fetal,single-cell RNA sequencing,10x-3'-v2;10x-3'-v3;10x-5'-v1;10x 5'-v2',"GW13,GW14,GW15,GW16,GW18,GW19,GW21,GW25",151220,https://pubmed.ncbi.nlm.nih.gov/39567784/https://doi.org/10.1038/s41586-024-07944-6,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_FE_Thymus_37/counts.csv.gz,"13,14,15,16,18,19,21,25",gestational_weeks,Gestational 13.0 weeks | Gestational 14.0 weeks | Gestational 15.0 weeks | Gestational 16.0 weeks | Gestational 18.0 weeks | Gestational 19.0 weeks | Gestational 21.0 weeks | Gestational 25.0 weeks,Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks,No,No
hs_NB_Thymus_37,Homo sapiens,Tedd.37,Thymus,Newborn,single-cell RNA sequencing,10x-3'-v2;10x-3'-v3;10x-5'-v1;10x 5'-v2',"10m,2m,30m,3m,5m,6m,P6,P7",252205,https://pubmed.ncbi.nlm.nih.gov/39567784/https://doi.org/10.1038/s41586-024-07944-6,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NB_Thymus_37/counts.csv.gz,"300,60,900,90,150,180,6,7",days,10.0 months converted to days | 2.0 months converted to days | 30.0 months converted to days | 3.0 months converted to days | 5.0 months converted to days | 6.0 months converted to days | Postnatal 6.0 days | Postnatal 7.0 days,10.0 months | 2.0 months | 30.0 months | 3.0 months | 5.0 months | 6.0 months | Postnatal days | Postnatal days,Yes,No
mm_FE_Heart_Drop-seq_38,Mus musculus,Tedd.38,Heart,Fetal,single-cell RNA sequencing,Drop-seq,"E16.5,E18.5",14454,https://doi.org/10.1101/2024.03.05.583423,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_FE_Heart_Drop-seq_38/counts.csv.gz,"16.5,18.5",embryonic_days,Embryonic day E16.5 | Embryonic day E18.5,Embryonic development days | Embryonic development days,No,No
mm_EM_Heart_Drop-seq_38,Mus musculus,Tedd.38,Heart,Embryonic,single-cell RNA sequencing,Drop-seq,E14.5,8889,https://doi.org/10.1101/2024.03.05.583423,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_EM_Heart_Drop-seq_38/counts.csv.gz,14.5,embryonic_days,Embryonic day E14.5,Embryonic development days,No,No
mm_NB_Heart_Drop-seq_38,Mus musculus,Tedd.38,Heart,Newborn,single-cell RNA sequencing,Drop-seq,"P0,P4,P7",26426,https://doi.org/10.1101/2024.03.05.583423,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_NB_Heart_Drop-seq_38/counts.csv.gz,"0.00,4,7",postnatal_days,Postnatal 0.0 days | Postnatal 4.0 days | Postnatal 7.0 days,Postnatal days | Postnatal days | Postnatal days,No,No
hs_EM_Placenta_39,Homo sapiens,Tedd.39,Placenta,Embryonic,single-cell RNA sequencing,10x-3'-v3,"-48H,0H,24H,3H,48H,96H",67996,https://pubmed.ncbi.nlm.nih.gov/38237587/https://doi.org/10.1016/j.stem.2023.12.013,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Placenta_39/counts.csv.gz,"-48,0.00,24,3,48,96",hours,-48.0 hours converted to days | 0.0 hours converted to days | 24.0 hours converted to days | 3.0 hours converted to days | 48.0 hours converted to days | 96.0 hours converted to days,-48.0 hours | 0.0 hours | 24.0 hours | 3.0 hours | 48.0 hours | 96.0 hours,No,No
mm_EM_Brain_Cerebellum,Mus musculus,Tedd.41,Brain,Embryonic,single-nucleus RNA sequencing,10x-3'-v2;10x-3'-v3,"E13.5,E11.5,E14.5,E10.5,E12.5",60728,https://pubmed.ncbi.nlm.nih.gov/38029793/https://doi.org/10.1038/s41586-023-06884-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_EM_Brain_Cerebellum/counts.csv.gz,"13.5,11.5,14.5,10.5,12.5",embryonic_days,Embryonic day E13.5 | Embryonic day E11.5 | Embryonic day E14.5 | Embryonic day E10.5 | Embryonic day E12.5,Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days,No,No
mm_AD_Brain_Cerebellum,Mus musculus,Tedd.41,Brain,Adult,single-nucleus RNA sequencing,10x-3'-v2;10x-3'-v3,9w,9046,https://pubmed.ncbi.nlm.nih.gov/38029793/https://doi.org/10.1038/s41586-023-06884-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_AD_Brain_Cerebellum/counts.csv.gz,9,weeks,9.0 weeks converted to days,9.0 weeks,No,No
mm_NB_Brain_Cerebellar-hemisphere,Mus musculus,Tedd.41,Brain,Newborn,single-nucleus RNA sequencing,10x-3'-v2;10x-3'-v3,P14,2971,https://pubmed.ncbi.nlm.nih.gov/38029793/https://doi.org/10.1038/s41586-023-06884-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_NB_Brain_Cerebellar-hemisphere/counts.csv.gz,14,postnatal_days,Postnatal 14.0 days,Postnatal days,No,No
mm_FE_Brain_Cerebellum,Mus musculus,Tedd.41,Brain,Fetal,single-nucleus RNA sequencing,10x-3'-v2;10x-3'-v3,"E15.5,E17.5",15957,https://pubmed.ncbi.nlm.nih.gov/38029793/https://doi.org/10.1038/s41586-023-06884-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_FE_Brain_Cerebellum/counts.csv.gz,"15.5,17.5",embryonic_days,Embryonic day E15.5 | Embryonic day E17.5,Embryonic development days | Embryonic development days,No,No
mm_NB_Brain_Cerebellum,Mus musculus,Tedd.41,Brain,Newborn,single-nucleus RNA sequencing,10x-3'-v2;10x-3'-v3,"P7,P4,P14,P0",26580,https://pubmed.ncbi.nlm.nih.gov/38029793/https://doi.org/10.1038/s41586-023-06884-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_NB_Brain_Cerebellum/counts.csv.gz,"7,4,14,0.00",postnatal_days,Postnatal 7.0 days | Postnatal 4.0 days | Postnatal 14.0 days | Postnatal 0.0 days,Postnatal days | Postnatal days | Postnatal days | Postnatal days,No,No
hs_EM_gonad-female_42,Homo sapiens,Tedd.42,Gonad,Embryonic,single-nucleus RNA sequencing,10x-5'-v1;10x-5'-v2,"GW8,GW9",32631,https://pubmed.ncbi.nlm.nih.gov/35794482/https://doi.org/10.1038/s41586-022-04918-4,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_gonad-female_42/counts.csv.gz,"8,9",gestational_weeks,Gestational 8.0 weeks | Gestational 9.0 weeks,Gestational weeks | Gestational weeks,No,No
hs_EM_gonad-male_42,Homo sapiens,Tedd.42,Gonad,Embryonic,single-nucleus RNA sequencing,10x-5'-v1;10x-5'-v2,GW8,6896,https://pubmed.ncbi.nlm.nih.gov/35794482/https://doi.org/10.1038/s41586-022-04918-4,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_gonad-male_42/counts.csv.gz,8,gestational_weeks,Gestational 8.0 weeks,Gestational weeks,No,No
hs_FE_gonad-male_42,Homo sapiens,Tedd.42,Gonad,Fetal,single-nucleus RNA sequencing,10x-5'-v1;10x-5'-v2,"GW10,GW12,GW13,GW15,GW16,GW17,GW18,GW20,GW22",126915,https://pubmed.ncbi.nlm.nih.gov/35794482/https://doi.org/10.1038/s41586-022-04918-4,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_FE_gonad-male_42/counts.csv.gz,"10,12,13,15,16,17,18,20,22",gestational_weeks,Gestational 10.0 weeks | Gestational 12.0 weeks | Gestational 13.0 weeks | Gestational 15.0 weeks | Gestational 16.0 weeks | Gestational 17.0 weeks | Gestational 18.0 weeks | Gestational 20.0 weeks | Gestational 22.0 weeks,Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks,No,No
hs_FE_gonad-female_42,Homo sapiens,Tedd.42,Gonad,Fetal,single-nucleus RNA sequencing,10x-5'-v1;10x-5'-v2,"GW10,GW11,GW12,GW13,GW14,GW15,GW17,GW18,GW19,GW22",181267,https://pubmed.ncbi.nlm.nih.gov/35794482/https://doi.org/10.1038/s41586-022-04918-4,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_FE_gonad-female_42/counts.csv.gz,"10,11,12,13,14,15,17,18,19,22",gestational_weeks,Gestational 10.0 weeks | Gestational 11.0 weeks | Gestational 12.0 weeks | Gestational 13.0 weeks | Gestational 14.0 weeks | Gestational 15.0 weeks | Gestational 17.0 weeks | Gestational 18.0 weeks | Gestational 19.0 weeks | Gestational 22.0 weeks,Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks | Gestational weeks,No,No
hs_EM_Bone_hindlimb_43,Homo sapiens,Tedd.43,Bone,Embryonic,single-cell RNA sequencing,10x-3'-v2;10x-5'-v1,"GW8,GW9",35489,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Bone_hindlimb_43/counts.csv.gz,"8,9",gestational_weeks,Gestational 8.0 weeks | Gestational 9.0 weeks,Gestational weeks | Gestational weeks,No,No
hs_FE_Bone_hindlimb_43,Homo sapiens,Tedd.43,Bone,Fetal,single-cell RNA sequencing,10x-3'-v2;10x-5'-v1,"GW10,GW11",24328,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_FE_Bone_hindlimb_43/counts.csv.gz,"10,11",gestational_weeks,Gestational 10.0 weeks | Gestational 11.0 weeks,Gestational weeks | Gestational weeks,No,No
hs_EM_Bone_forelimb_43,Homo sapiens,Tedd.43,Bone,Embryonic,single-cell RNA sequencing,10x-3'-v2;10x-5'-v1,GW8,26059,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Bone_forelimb_43/counts.csv.gz,8,gestational_weeks,Gestational 8.0 weeks,Gestational weeks,No,No
mm_FE_Bone_hindlimb_44,Mus musculus,Tedd.44,Bone,Fetal,single-cell RNA sequencing,10x-3'-v2;10x-3'-v3,"E15.5,E16.5,E18.5",9003,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_FE_Bone_hindlimb_44/counts.csv.gz,"15.5,16.5,18.5",embryonic_days,Embryonic day E15.5 | Embryonic day E16.5 | Embryonic day E18.5,Embryonic development days | Embryonic development days | Embryonic development days,No,No
mm_FE_Bone_forelimb_44,Mus musculus,Tedd.44,Bone,Fetal,single-cell RNA sequencing,10x-3'-v2;10x-3'-v3,E15,45333,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_FE_Bone_forelimb_44/counts.csv.gz,15,embryonic_days,Embryonic day E15,Embryonic development days,No,No
mm_EM_Bone_hindlimb_44,Mus musculus,Tedd.44,Bone,Embryonic,single-cell RNA sequencing,10x-3'-v2;10x-3'-v3,"E11.5,E12.5,E13.5",41673,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_EM_Bone_hindlimb_44/counts.csv.gz,"11.5,12.5,13.5",embryonic_days,Embryonic day E11.5 | Embryonic day E12.5 | Embryonic day E13.5,Embryonic development days | Embryonic development days | Embryonic development days,No,No
mm_EM_Bone_forelimb_44,Mus musculus,Tedd.44,Bone,Embryonic,single-cell RNA sequencing,10x-3'-v2;10x-3'-v3,"E10.5,E11,E12,E12.5,E13,E13.5,E14,E9.5",119058,https://pubmed.ncbi.nlm.nih.gov/38057666/https://doi.org/10.1038/s41586-023-06806-x,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/mm_EM_Bone_forelimb_44/counts.csv.gz,"10.5,11,12,12.5,13,13.5,14,9.5",embryonic_days,Embryonic day E10.5 | Embryonic day E11 | Embryonic day E12 | Embryonic day E12.5 | Embryonic day E13 | Embryonic day E13.5 | Embryonic day E14 | Embryonic day E9.5,Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days | Embryonic development days,No,No
hs_EM_Placenta_46,Homo sapiens,Tedd.46,Placenta,Embryonic,single-cell RNA sequencing,10x-3'-v2;Smart-seq2,"GW10,GW8,GW9",14376,https://pubmed.ncbi.nlm.nih.gov/30429548/https://doi.org/10.1038/s41586-018-0698-6,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Placenta_46/counts.csv.gz,"10,8,9",gestational_weeks,Gestational 10.0 weeks | Gestational 8.0 weeks | Gestational 9.0 weeks,Gestational weeks | Gestational weeks | Gestational weeks,No,No
hs_FE_Placenta_46,Homo sapiens,Tedd.46,Placenta,Fetal,single-cell RNA sequencing,10x-3'-v2;Smart-seq2,GW12,1669,https://pubmed.ncbi.nlm.nih.gov/30429548/https://doi.org/10.1038/s41586-018-0698-6,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_FE_Placenta_46/counts.csv.gz,12,gestational_weeks,Gestational 12.0 weeks,Gestational weeks,No,No
hs_FE_Brain_entorhinal-cortex_48,Homo sapiens,Tedd.48,Brain,Fetal,single-nucleus RNA sequencing,10x-3'-v3,GW23,11050,https://cellxgene.cziscience.com/collections/cae8bad0-39e9-4771-85a7-822b0e06de9f,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_FE_Brain_entorhinal-cortex_48/counts.csv.gz,23,gestational_weeks,Gestational 23.0 weeks,Gestational weeks,No,No
hs_AD_Brain_entorhinal-cortex_48,Homo sapiens,Tedd.48,Brain,Adult,single-nucleus RNA sequencing,10x-3'-v3,"27,50,51,79",31416,https://cellxgene.cziscience.com/collections/cae8bad0-39e9-4771-85a7-822b0e06de9f,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_entorhinal-cortex_48/counts.csv.gz,"27,50,51,79",years,Pure number 27.0 parsed as years | Pure number 50.0 parsed as years | Pure number 51.0 parsed as years | Pure number 79.0 parsed as years,27.0 years | 50.0 years | 51.0 years | 79.0 years,No,No
